trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1179,False,"{'a': 0.1, 'e': 0.5546045176793348}",20,15,9.766391651866723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.1, 'e': 0.5543272847345071}",25,15,-41.426376781994804,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
1181,False,"{'a': 0.1, 'e': 0.5540501903715033}",25,17,14.002201272788842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.1, 'e': 0.5537732345210501}",25,0,-22.811075505526592,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1183,False,"{'a': 0.1, 'e': 0.5534964171139084}",35,21,-27.969969438250732,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1184,False,"{'a': 0.1, 'e': 0.5532197380808739}",25,16,-31.438763405371464,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1185,False,"{'a': 0.1, 'e': 0.5529431973527766}",25,11,-51.387846885825276,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1186,False,"{'a': 0.1, 'e': 0.5526667948604818}",20,0,-26.447830580399746,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1187,False,"{'a': 0.1, 'e': 0.5523905305348884}",20,0,-62.81959033617568,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1188,False,"{'a': 0.1, 'e': 0.5521144043069306}",20,4,-5.018480765697575,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1189,False,"{'a': 0.1, 'e': 0.5518384161075767}",20,0,-44.656522775987895,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1190,False,"{'a': 0.1, 'e': 0.5515625658678298}",30,5,-20.675185251934206,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",1
1191,False,"{'a': 0.1, 'e': 0.5512868535187271}",20,6,6.792704253654513,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1192,False,"{'a': 0.1, 'e': 0.5510112789913407}",20,13,-43.08065443260859,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1193,False,"{'a': 0.1, 'e': 0.550735842216777}",20,0,6.0053515185824535,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1194,False,"{'a': 0.1, 'e': 0.5504605431261766}",20,0,-6.242214090333809,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1195,False,"{'a': 0.1, 'e': 0.550185381650715}",25,0,-29.247992245316507,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1196,False,"{'a': 0.1, 'e': 0.5499103577216016}",20,12,-33.29430963268053,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1197,False,"{'a': 0.1, 'e': 0.5496354712700804}",20,0,-114.24896906640392,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1198,False,"{'a': 0.1, 'e': 0.54936072222743}",30,0,-37.176029071473266,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
1199,False,"{'a': 0.1, 'e': 0.5490861105249629}",30,0,-28.22534867429607,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
1200,False,"{'a': 0.1, 'e': 0.5488116360940265}",25,0,-40.63962655183094,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1201,False,"{'a': 0.1, 'e': 0.5485372988660018}",25,0,-6.390938985842152,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1202,False,"{'a': 0.1, 'e': 0.5482630987723047}",35,3,-123.9858234908078,"{0: 22, 1: 1, 2: 6, 3: 2, 4: 1}",1
1203,False,"{'a': 0.1, 'e': 0.5479890357443852}",20,7,1.7874271452806196,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1204,False,"{'a': 0.1, 'e': 0.5477151097137275}",20,8,-20.255238460090077,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1205,False,"{'a': 0.1, 'e': 0.54744132061185}",30,10,-23.4771328590651,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
1206,False,"{'a': 0.1, 'e': 0.5471676683703055}",20,9,-8.152408194017134,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1207,False,"{'a': 0.1, 'e': 0.546894152920681}",20,10,-49.94566227641009,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1208,False,"{'a': 0.1, 'e': 0.5466207741945976}",20,8,16.40834948822709,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.1, 'e': 0.5463475321237106}",30,13,-82.3486123085418,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
1210,False,"{'a': 0.1, 'e': 0.5460744266397094}",25,15,-17.124898902158087,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1, 'e': 0.5458014576743178}",25,9,-31.326608851220026,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
1212,False,"{'a': 0.1, 'e': 0.5455286251592933}",20,0,-10.943232743423618,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1213,False,"{'a': 0.1, 'e': 0.545255929026428}",20,9,-39.48474207985994,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1214,False,"{'a': 0.1, 'e': 0.544983369207548}",20,0,-9.58809870253441,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1215,False,"{'a': 0.1, 'e': 0.5447109456345129}",25,0,-97.35721893616603,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1216,False,"{'a': 0.1, 'e': 0.5444386582392171}",25,2,-133.74603601472188,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 3}",1
1217,False,"{'a': 0.1, 'e': 0.5441665069535887}",25,6,-118.23026257409708,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 3}",1
1218,False,"{'a': 0.1, 'e': 0.5438944917095899}",20,4,-73.83369234707618,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
1219,False,"{'a': 0.1, 'e': 0.5436226124392168}",20,0,-57.48594632702255,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1220,False,"{'a': 0.1, 'e': 0.5433508690744998}",25,0,-173.09204048053834,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
1221,False,"{'a': 0.1, 'e': 0.5430792615475027}",25,0,-29.71872236643007,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1222,False,"{'a': 0.1, 'e': 0.542807789790324}",30,8,-36.343068246554395,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
1223,False,"{'a': 0.1, 'e': 0.5425364537350954}",20,0,-23.501847444577617,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1224,False,"{'a': 0.1, 'e': 0.5422652533139832}",20,9,-7.809560595571495,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.1, 'e': 0.5419941884591871}",25,2,-32.711550075449516,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
1226,False,"{'a': 0.1, 'e': 0.541723259102941}",25,0,-98.92555498126796,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1227,False,"{'a': 0.1, 'e': 0.5414524651775123}",20,0,-42.4518553807329,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1228,False,"{'a': 0.1, 'e': 0.5411818066152029}",35,0,9.923857213306,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
1229,False,"{'a': 0.1, 'e': 0.5409112833483479}",25,0,-41.7573888127995,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
1230,False,"{'a': 0.1, 'e': 0.5406408953093166}",30,0,-75.0108757891366,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1231,False,"{'a': 0.1, 'e': 0.5403706424305118}",25,0,-115.74946793176657,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
1232,False,"{'a': 0.1, 'e': 0.5401005246443706}",30,0,-141.5541967221809,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
1233,False,"{'a': 0.1, 'e': 0.5398305418833633}",30,5,-12.018625636625398,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
1234,False,"{'a': 0.1, 'e': 0.5395606940799943}",25,0,-95.19094967474842,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
1235,False,"{'a': 0.1, 'e': 0.5392909811668016}",20,0,-46.437163436282184,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1236,False,"{'a': 0.1, 'e': 0.539021403076357}",20,0,-0.1960618900906388,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1237,False,"{'a': 0.1, 'e': 0.538751959741266}",20,14,-37.86185884409568,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
1238,False,"{'a': 0.1, 'e': 0.5384826510941678}",30,22,3.2806469521830754,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.1, 'e': 0.538213477067735}",30,9,-43.95399861610749,"{0: 15, 1: 3, 2: 1, 3: 2, 4: 0}",1
1240,False,"{'a': 0.1, 'e': 0.5379444375946745}",20,11,-49.25823321891048,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
1241,False,"{'a': 0.1, 'e': 0.537675532607726}",25,5,-44.403165266614096,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1242,False,"{'a': 0.1, 'e': 0.5374067620396636}",25,2,-22.870205128906466,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
1243,False,"{'a': 0.1, 'e': 0.5371381258232945}",20,12,7.818833855168723,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.1, 'e': 0.5368696238914595}",20,0,-90.07509417106522,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
1245,False,"{'a': 0.1, 'e': 0.5366012561770334}",20,10,-0.433482553583894,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.1, 'e': 0.5363330226129241}",25,3,-46.3520738067473,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1247,False,"{'a': 0.1, 'e': 0.5360649231320733}",35,9,-20.72720012744039,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 0}",1
1248,False,"{'a': 0.1, 'e': 0.535796957667456}",25,4,-42.858515111001886,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
1249,False,"{'a': 0.1, 'e': 0.5355291261520809}",25,9,-10.529572705134214,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
1250,False,"{'a': 0.1, 'e': 0.5352614285189903}",25,9,-31.137648446214417,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
1251,False,"{'a': 0.1, 'e': 0.5349938647012594}",25,7,-90.93137140204547,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 2}",1
1252,False,"{'a': 0.1, 'e': 0.5347264346319975}",25,7,-9.64983661207938,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
1253,False,"{'a': 0.1, 'e': 0.5344591382443471}",20,0,-35.207773144987144,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1254,False,"{'a': 0.1, 'e': 0.5341919754714841}",25,0,-30.418836116972212,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1255,False,"{'a': 0.1, 'e': 0.5339249462466177}",20,16,8.455054535305953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.1, 'e': 0.5336580505029906}",30,12,-42.54165121509741,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
1257,False,"{'a': 0.1, 'e': 0.5333912881738789}",20,8,0.9030701147107671,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1258,False,"{'a': 0.1, 'e': 0.5331246591925921}",25,15,-4.428808319477147,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1259,False,"{'a': 0.1, 'e': 0.5328581634924728}",20,0,-75.24535806259335,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
1260,False,"{'a': 0.1, 'e': 0.5325918010068972}",25,0,-61.50401523098516,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
1261,False,"{'a': 0.1, 'e': 0.5323255716692745}",25,9,-8.723073131798499,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
1262,False,"{'a': 0.1, 'e': 0.5320594754130477}",25,0,-88.39116883936944,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
1263,False,"{'a': 0.1, 'e': 0.5317935121716924}",20,12,-5.379623244007696,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1264,False,"{'a': 0.1, 'e': 0.5315276818787179}",20,0,-97.8109997949729,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
1265,False,"{'a': 0.1, 'e': 0.5312619844676667}",25,12,-46.80437756929853,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
1266,False,"{'a': 0.1, 'e': 0.5309964198721143}",20,0,-52.65765826743427,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1267,False,"{'a': 0.1, 'e': 0.5307309880256696}",30,14,16.332828054809294,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.1, 'e': 0.5304656888619749}",25,9,-29.976629072006503,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1269,False,"{'a': 0.1, 'e': 0.5302005223147049}",20,9,9.282535385040443,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.1, 'e': 0.5299354883175685}",25,13,14.966387803080387,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.1, 'e': 0.5296705868043068}",20,16,5.121417090320337,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.1, 'e': 0.5294058177086945}",20,14,-12.152359223557351,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1273,False,"{'a': 0.1, 'e': 0.5291411809645395}",20,0,-106.53030204161739,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
1274,False,"{'a': 0.1, 'e': 0.5288766765056825}",20,0,-54.55773469666349,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1275,False,"{'a': 0.1, 'e': 0.5286123042659973}",20,0,-7.921485240627255,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1276,False,"{'a': 0.1, 'e': 0.528348064179391}",30,11,-32.08775009780853,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
1277,False,"{'a': 0.1, 'e': 0.5280839561798034}",20,0,-25.222987836503936,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1278,False,"{'a': 0.1, 'e': 0.5278199802012077}",20,0,-84.21919470918805,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1279,False,"{'a': 0.1, 'e': 0.5275561361776097}",25,0,-57.54193826016077,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1280,False,"{'a': 0.1, 'e': 0.5272924240430485}",20,8,-2.154716546299959,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1281,False,"{'a': 0.1, 'e': 0.5270288437315962}",25,4,-6.1081841203916944,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1282,False,"{'a': 0.1, 'e': 0.5267653951773574}",25,0,15.44083610204301,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1283,False,"{'a': 0.1, 'e': 0.5265020783144703}",25,0,10.562894657614702,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1284,False,"{'a': 0.1, 'e': 0.5262388930771054}",20,16,7.31748945228879,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.1, 'e': 0.5259758393994666}",30,19,10.853575616368682,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.1, 'e': 0.5257129172157903}",30,6,-110.87232602933582,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 1}",1
1287,False,"{'a': 0.1, 'e': 0.5254501264603461}",20,0,-43.47475469715978,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1288,False,"{'a': 0.1, 'e': 0.5251874670674361}",25,11,-16.58209240064644,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1289,False,"{'a': 0.1, 'e': 0.5249249389713958}",20,0,-49.33844406981852,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1290,False,"{'a': 0.1, 'e': 0.5246625421065929}",20,0,-36.87621366196697,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1291,False,"{'a': 0.1, 'e': 0.5244002764074283}",30,14,5.140211861806056,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1292,False,"{'a': 0.1, 'e': 0.5241381418083354}",30,2,15.808470479880786,"{0: 25, 1: 3, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.1, 'e': 0.5238761382437809}",20,5,-50.99673505196078,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
1294,False,"{'a': 0.1, 'e': 0.5236142656482635}",20,0,-107.27571813082606,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1295,False,"{'a': 0.1, 'e': 0.5233525239563153}",25,0,-151.798819057522,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
1296,False,"{'a': 0.1, 'e': 0.5230909131025008}",25,11,-47.88423658304577,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
1297,False,"{'a': 0.1, 'e': 0.5228294330214174}",25,18,-29.75138361943369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1298,False,"{'a': 0.1, 'e': 0.5225680836476948}",20,0,-65.16460458601416,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1299,False,"{'a': 0.1, 'e': 0.522306864915996}",25,0,-57.650057487790164,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
1300,False,"{'a': 0.1, 'e': 0.522045776761016}",30,11,-14.718425775754115,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
1301,False,"{'a': 0.1, 'e': 0.5217848191174831}",25,11,10.388486113465797,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.1, 'e': 0.5215239919201575}",20,2,11.061769859441501,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.1, 'e': 0.5212632951038327}",20,9,-10.765627451028049,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1304,False,"{'a': 0.1, 'e': 0.5210027286033344}",25,15,-36.19776507897288,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1305,False,"{'a': 0.1, 'e': 0.520742292353521}",25,0,-211.91959276433064,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
1306,False,"{'a': 0.1, 'e': 0.5204819862892832}",30,14,-8.429109653937997,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1307,False,"{'a': 0.1, 'e': 0.5202218103455449}",20,0,-75.92189481411445,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",1
1308,False,"{'a': 0.1, 'e': 0.5199617644572618}",30,7,-131.78224219076682,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 2}",1
1309,False,"{'a': 0.1, 'e': 0.5197018485594226}",20,0,-35.48598089390492,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1310,False,"{'a': 0.1, 'e': 0.5194420625870482}",25,0,-58.78201566973474,"{0: 20, 1: 1, 2: 0, 3: 4, 4: 0}",0
1311,False,"{'a': 0.1, 'e': 0.5191824064751921}",25,10,-38.06372689616222,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 0}",1
1312,False,"{'a': 0.1, 'e': 0.5189228801589404}",35,9,-18.480173964646855,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 0}",1
1313,False,"{'a': 0.1, 'e': 0.5186634835734114}",25,0,0.14323462884291582,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1314,False,"{'a': 0.1, 'e': 0.5184042166537559}",25,8,11.565621010802603,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.1, 'e': 0.5181450793351574}",25,0,-34.878981021667734,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
1316,False,"{'a': 0.1, 'e': 0.5178860715528314}",20,8,-21.717625385886738,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
1317,False,"{'a': 0.1, 'e': 0.517627193242026}",25,17,13.42436025870041,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.1, 'e': 0.5173684443380216}",20,0,-66.40555515382029,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1319,False,"{'a': 0.1, 'e': 0.517109824776131}",20,2,-26.535907233010366,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
1320,False,"{'a': 0.1, 'e': 0.5168513344916992}",25,16,-15.248442768504873,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1321,False,"{'a': 0.1, 'e': 0.5165929734201038}",20,0,-104.35894318879599,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
1322,False,"{'a': 0.1, 'e': 0.5163347414967544}",20,0,-30.068887523133135,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1323,False,"{'a': 0.1, 'e': 0.5160766386570931}",25,0,-91.8854091505812,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",1
1324,False,"{'a': 0.1, 'e': 0.5158186648365941}",20,13,-0.5706093084258881,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1325,False,"{'a': 0.1, 'e': 0.5155608199707641}",25,3,-0.9082759562589264,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1326,False,"{'a': 0.1, 'e': 0.5153031039951417}",20,12,16.131991040775347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.1, 'e': 0.515045516845298}",30,6,10.478527277334564,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.1, 'e': 0.5147880584568362}",20,9,3.3023000018726587,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.1, 'e': 0.5145307287653916}",30,16,-60.66014046713875,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
1330,False,"{'a': 0.1, 'e': 0.5142735277066319}",20,0,-28.696572791617687,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
1331,False,"{'a': 0.1, 'e': 0.5140164552162569}",25,0,-62.50812989570245,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1332,False,"{'a': 0.1, 'e': 0.5137595112299983}",25,0,-33.29271429198849,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
1333,False,"{'a': 0.1, 'e': 0.5135026956836203}",30,8,-91.09637344731973,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
1334,False,"{'a': 0.1, 'e': 0.5132460085129188}",20,1,-48.323002815189135,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 0}",1
1335,False,"{'a': 0.1, 'e': 0.5129894496537222}",20,0,10.730805319583068,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1336,False,"{'a': 0.1, 'e': 0.5127330190418905}",20,0,-35.500814132461926,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1337,False,"{'a': 0.1, 'e': 0.5124767166133164}",30,13,7.8432352979060616,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.1, 'e': 0.512220542303924}",25,14,-22.31629546448195,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1339,False,"{'a': 0.1, 'e': 0.5119644960496699}",20,13,-6.306580869609939,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.1, 'e': 0.5117085777865424}",30,20,5.404457906433102,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.1, 'e': 0.5114527874505622}",30,0,-8.271700833511746,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1342,False,"{'a': 0.1, 'e': 0.5111971249777814}",20,0,6.997740015671285,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1343,False,"{'a': 0.1, 'e': 0.5109415903042845}",20,6,22.121451435240207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.1, 'e': 0.5106861833661879}",30,4,-54.5861727389873,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 1}",1
1345,False,"{'a': 0.1, 'e': 0.5104309040996398}",20,15,7.717261192269886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.1, 'e': 0.5101757524408203}",20,2,16.38560363939503,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.1, 'e': 0.5099207283259416}",20,7,6.126820503808085,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.1, 'e': 0.5096658316912476}",30,6,-44.212866935237045,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 0}",1
1349,False,"{'a': 0.1, 'e': 0.5094110624730143}",20,7,24.247355533974993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.1, 'e': 0.5091564206075492}",25,1,-132.37171745394676,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 3}",1
1351,False,"{'a': 0.1, 'e': 0.5089019060311919}",30,11,-12.156184012821992,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
1352,False,"{'a': 0.1, 'e': 0.5086475186803137}",25,0,-90.52158852343437,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1353,False,"{'a': 0.1, 'e': 0.5083932584913179}",20,6,-30.49334116525694,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
1354,False,"{'a': 0.1, 'e': 0.5081391254006393}",20,9,-1.4686498960910959,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.1, 'e': 0.5078851193447448}",25,18,-10.423279511665628,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.1, 'e': 0.5076312402601327}",20,0,-103.04368163697023,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1357,False,"{'a': 0.1, 'e': 0.5073774880833334}",20,0,-34.96025853866992,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1358,False,"{'a': 0.1, 'e': 0.5071238627509086}",25,4,-82.80082323423649,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 2}",1
1359,False,"{'a': 0.1, 'e': 0.5068703641994523}",20,11,4.722652969743738,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.1, 'e': 0.5066169923655895}",25,0,-18.277355499169374,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
